,Doc Text,Sentiment
482,sloppy slapstick throwback long go bottom bill fare like ghost mr chicken,0
483,princess sorvino glide gracefully male persona female without miss beat ben kingsley truly funny play kind ghandi go bad,1
484,begin end overheat melodrama play like student film,0
485,little well acted television melodrama shot big screen,0
486,whole damn thing ripe jerry springer crowd pretty cynical condescending,0
487,little recommend snow dog unless one considers cliched dialogue perverse escapism source high hilarity,0
488,movie humorous watch favorite pet get bury alive,0
489,hoffman wait long turn movie unexpected direction even tone retains genteel prep school quality feel dusty leatherbound,0
490,thoroughly engage surprisingly touch british comedy,1
491,right element completely fail gel together,0
492,movie touch heart child adults well bring audience edge seat,1
493,life affirm heartbreaking sweet without decay factor funny sad,1
494,k 19 exploit substantial collective fear nuclear holocaust generate cheap hollywood tension,0
495,punch see prison bar fight become much struggle man v man brother man v man,1
496,even green mohawk sheet fire red flame tattoos cover shoulder however kilmer seem pose rather act leaf hole center salton sea,0
497,one bad idea another,0
498,kaufman keep cameron diaz prisoner cage ape late mate,0
499,story give ample opportunity large scale action suspense director shekhar kapur supply tremendous skill,1
500,one experience mr haneke sadistic tendency toward audience one leave sour taste one mouth little else,0
501,gleefully thumpingly hyperbolic term cover every cliche compendium crass jade movie type phony baloney movie biz,0
502,feature debuter j caruso direct crack ensemble cast bringing screenwriter tony gayton narcotic noir life,1
503,movie generates plot point degree randomness usually achieve lottery draw,0
504,enthral aesthetic experience one steep mystery ravish baroque beauty,1
505,star help give spark chase amy change lane fall flat think man cia agent jack ryan summer new action film sum fear,0
506,treat delightful witty improbable romantic comedy zippy jazzy score grant bullock make look though much fun,1
507,reminder beyond hype recent digital glitz spielberg know tell us people,1
508,thing laugh people pay see,0
509,shyamalan stop try please mom,0
510,nick sustains level exaggerated stylized humor throughout take expectation twist bit,1
511,meet even exceed expectation best sequel since empire strike back majestic achievement epic astonish grandeur surprising emotional depth,1
512,girl go wild video boho art house crowd burn sensation definitive counter cultural document maker remove inquisitive enough,0
513,choppy overlong documentary lifestyle,0
514,shyamalan continue cut swathe mainstream hollywood retain integrity refuse compromise vision,1
515,feel less like teenager write teenager,0
516,film boast clearer memorable creepiness would get skin,0
517,strip approach give film certain timeless quality measure pace lack dramatic inflection also seem tedious,0
518,worth extra effort see artist still commit growth ninth decade change remain true principle film whose subject quite pointedly peril effort,1
519,nothing sacred gut buster,1
520,mock kung fu picture staple exploitation theater program witty mock exercise pointlessness,0
521,culkin exude none charm charisma might keep general audience even vaguely interested bratty character,0
522,pray passion material nonetheless appreciate art reveals music scene transcend culture race,1
523,delivers old old tarted latin flava turn hollywood playas,0
524,spunky original take theme resonate single many age,1
525,exuberantly romantic serenely melancholy time may prove tsai masterpiece,1
526,vintage pure 87 halfhearted twist cautionary message fatal attraction affair nutjob unfaithful marry one,0
527,time reach finale likely wonder watch strut posturing,0
528,vividly conveys passion creativity fearlessness one mexico colorful controversial artist captivate drama speak nonconformist us,1
529,simplistic fluff ball whimsy,0
530,mention set design interior haunt vessel effectively creepy moodily lit,0
531,interest thoroughly unfaithful version carmen,0
532,enough similarity gymkata howie long firestorm fingernail instinctively crawl towards long suffering eyeball,0
533,excessively quirky little underconfident delivery otherwise best old neighborhood project since christopher walken kinda romance cyndi lauper opportunist,1
534,pretty tame offensive thing movie hollywood expect people pay see,0
535,uneven intrigue drama part homage part remake italian masterpiece,1
536,anything see karen black camp storm fringe feminist conspiracy theorist name dirty dick,0
537,movie big offense complete utter lack tension,0
538,sour little movie core exploration emptiness underlay relentless gaiety 1920 film end feel like 1920 trip great deal fun,1
539,great end make weak movie crazy hell even great end,0
540,kid mind crappy movie much adult provide lot cute animal clumsy people snow dog,0
541,director elie chouraqui co write script catch chaotic horror war bother go subjugate truth tear jerk demand soap opera,0
542,make deftly unsettling genre flair,1
543,davis get vivid performance cast pull deft ally mcbeal style fantasy sequence,1
544,attempt nuance give capable cast drown director jon purdy sledgehammer sap,0
545,jack nicholson make man watchable tribute craft legend,1
546,beguile splash pastel color prankish comedy disney,1
547,aggressive self glorification manipulative whitewash stay credit see devastate comic impersonation dustin hoffman revelatory,0
