,Doc Text,Sentiment
474,bless immense physical prowess may well ahola simply actor truth cruel may sound make arnold schwarzenegger look like spencer tracy,0
475,obviously aim kid country bear keep parent amuse low groan guffaw ratio,1
476,code talker deserve well hollow tribute,0
477,good piece work often,1
478,forget psychology 101 study romantic obsession watch procession costume castle seem like bore,0
479,catch,1
480,start mediocre spiral downward thud bottom pool utterly incompetent conclusion,0
481,want macdowell character retrieve husband ask whether personal odyssey trump carnage claim many life around,0
482,techno tux good laugh chan hewitt good design turn cheap knockoff recommend anything rental tuxedo,0
483,kinnear performance career define revelation,1
484,enough material merit documentary make wilco last album,0
485,parent beware downright movie penance,0
486,would prefer transfer hall mr holland class music robin williams lecture could listen teacher humor passion verve,0
487,movie story much schmidt matter view self reflection cautionary tale,1
488,choppy surface effect feel whole enterprise,0
489,sade achieves near impossible turn marquis de sade dullard,0
490,overblown clunker full bad joke howl cliche number action sequence,0
491,quite good provide good old fashion spook,1
492,yakusho shimizu create engage characterization imamura lively enjoyable cultural mix,1
493,earnest roughshod document serve workable primer region recent history would make terrific 10th grade learning tool,1
494,empire lack depth make heart,1
495,film action ultimate gabbiest giant screen movie ever bogging barrage hype,0
496,precious new star war movie lumber wheezy drag,0
497,one thing give credit message movie consistent message espouse company previous video work,1
498,deflate end aside much recommend film,1
499,think people love 1989 paradiso prefer new version,1
500,hour half joyful solo performance,1
501,happy see alternate version ultimate exercise viewing delete scene,1
502,movie contrive nonsensical formulaic come think day old shelf would appropriate location store,0
503,bit early career director barry sonnenfeld homage lousy one,0
504,sort lazy tearjerker give movie ordinary folk bad name,0
505,chilly brood quietly resonant psychological study domestic tension unhappiness,1
506,us old time formula terribly original rather messy love big dumb happy movie big fat greek wedding,1
507,adam sandler 8 crazy night 75 waste minute sandler voice hero columbia picture perverse idea animate holiday movie,0
508,movie suck,0
509,richard pryor mine personal horror come treasure chest material lawrence give us mostly fool gold,0
510,visual flourish little obvious restrain subtle storytelling fine performance make delicate coming age tale treat,1
511,plethora engage diatribes meaning home deliver grand passion member various household,1
512,movie generic virtue despite lot involve talent seem do number,0
513,sure mainstream audience baffle least minimal appreciation woolf clarissa dalloway hour represent two well spent,1
514,often linger long irrelevant engage gradually turns time long movie,0
515,undisputed exactly high grip tidy little movie take mr hill high,1
516,film brilliantly shin character direction intelligently accomplish,1
517,testament divine call education demonstration painstaking process imparting knowledge,1
518,quite deserve gong fascinating act confession dangerous mind,0
519,director michael dowse superficially understands character hold contempt,1
520,examination aquatic life shore baja california peninsula mexico offer engross way demonstrate virtue imax format,1
521,way home ode unconditional love compassion garner year see condition old privy often misconstrue weakness,1
522,never engage utterly predictable completely void anything remotely interesting suspenseful,0
523,brings spectacular completion one complex generous subversive artwork last decade,1
524,revenge thriller movie serviceable really deliver delicious guilty pleasure well film version,1
525,build slowly subtly film sport breezy spontaneity realistically draw characterization develop significant character study move wise,1
526,look terrific flick replete dazzle camera work dance music,1
527,turn touch raucously amuse uncomfortable yes even sexy never welcome heartwarming addition romantic comedy genre,1
528,crisply make movie mildly amuse,0
529,iditarod last day felt like,0
530,pianist lack quick emotional connection steven spielberg schindler list mr polanski create image even haunt mr spielberg 1993 classic,1
531,film create solely marketable product soulless ugly movie like result let silly childhood nostalgia slumber unmolested,0
532,coherent well shot tartly acted wear like dinner guest show doctorate,0
533,awkward hybrid genre work,0
534,dark disturb also surprisingly funny,1
535,secondary american psycho still claw enough get inside stay couple hour,1
536,film make strong case importance musician create motown sound,1
537,provide grand intelligent entertainment superior cast play smart people amid compelling plot,1
538,god bless crudup aversion take easy hollywood road cash movie star gorgeousness,1
539,funny movie,1
540,leaf us wonder less ideas characterization hitler contrive nature provocative conclusion,0
541,dull surreal ache mortal awareness emerge radiant character portrait,1
542,monster bear make,0
543,ring pretty much english language copy film inspire carry strength flaw,1
544,fine idea film stultify lifeless execution,0
545,turn cut norm thanks clever write sprightly act,1
546,make movie depth man lack evidence us answer clear easily end well enough,0
